low_p,large_p,low_less,high_less,max_title,replace_title,win_rate,old_wins,new_wins,draws
3,4,1,4,3,4,42.0,49,42,4
3,5,1,3,2,4,42.0,51,42,4
3,5,1,3,3,4,42.0,53,42,4
3,6,0,1,4,5,42.0,52,42,4
3,6,0,3,4,5,42.0,50,42,3
3,6,0,4,4,5,42.0,55,42,2
3,6,1,2,3,5,42.0,47,42,5
3,6,2,3,3,5,42.0,50,42,7
3,7,1,2,2,3,42.0,49,42,4
3,7,1,2,2,4,42.0,51,42,4
3,7,2,3,2,3,42.0,52,42,3
3,8,0,2,2,3,42.0,54,42,2
3,8,0,2,3,4,42.0,51,42,6
3,8,0,3,4,5,42.0,49,42,7
3,8,1,2,2,5,42.0,54,42,3
3,9,1,2,3,4,42.0,55,42,1
4,5,2,3,2,4,42.0,48,42,4
4,5,2,3,3,4,42.0,55,42,2
4,5,2,4,4,5,42.0,52,42,4
4,6,0,1,3,5,42.0,51,42,4
4,6,1,2,4,5,42.0,53,42,5
4,7,0,1,2,3,42.0,54,42,3
4,7,0,3,2,3,42.0,53,42,3
4,8,1,3,3,5,42.0,52,42,3
4,8,1,4,3,4,42.0,49,42,7
4,8,2,3,2,4,42.0,50,42,3
4,8,2,4,3,5,42.0,52,42,3
4,9,0,2,2,5,42.0,53,42,4
4,9,0,4,3,5,42.0,49,42,3
4,9,1,2,3,5,42.0,52,42,4
5,6,0,2,3,5,42.0,56,42,2
5,6,2,3,3,4,42.0,51,42,5
5,7,0,2,3,5,42.0,50,42,8
5,7,0,4,4,5,42.0,54,42,4
5,7,1,2,3,4,42.0,51,42,2
5,7,1,4,3,4,42.0,54,42,2
5,7,1,4,4,5,42.0,52,42,4
5,8,0,1,3,4,42.0,50,42,6
5,8,1,2,4,5,42.0,49,42,4
5,9,0,3,3,4,42.0,52,42,2
5,9,1,2,2,5,42.0,50,42,6
0,1,1,5,3,5,41.0,52,41,4
0,1,2,4,2,5,41.0,54,41,2
0,2,1,3,2,5,41.0,50,41,6
0,2,2,3,2,4,41.0,49,41,6
0,2,2,5,4,5,41.0,49,41,3
0,2,3,4,3,5,41.0,52,41,2
0,2,3,5,3,4,41.0,57,41,1
0,2,3,5,4,5,41.0,53,41,4
0,3,0,2,4,5,41.0,54,41,2
0,3,1,5,3,5,41.0,52,41,4
0,3,2,3,2,4,41.0,54,41,4
0,4,0,3,3,4,41.0,54,41,3
0,4,0,4,2,5,41.0,53,41,1
0,4,0,5,2,3,41.0,52,41,5
0,4,3,4,2,5,41.0,51,41,4
0,4,3,4,3,5,41.0,51,41,6
0,5,0,3,4,5,41.0,50,41,5
0,5,0,4,3,5,41.0,52,41,5
0,5,1,3,2,3,41.0,56,41,3
0,5,1,3,2,4,41.0,50,41,5
0,5,1,4,3,5,41.0,51,41,5
0,5,1,4,4,5,41.0,53,41,3
0,5,1,5,3,5,41.0,54,41,1
0,5,2,4,4,5,41.0,50,41,6
0,6,0,4,2,5,41.0,52,41,4
0,6,4,5,3,5,41.0,48,41,5
0,7,0,2,2,5,41.0,50,41,6
0,7,0,4,2,4,41.0,53,41,3
0,7,1,2,4,5,41.0,49,41,7
0,7,1,3,2,3,41.0,55,41,2
0,7,1,3,2,4,41.0,53,41,6
0,7,2,5,4,5,41.0,54,41,3
0,8,0,2,4,5,41.0,50,41,8
0,8,0,3,2,3,41.0,51,41,6
0,8,0,5,3,4,41.0,50,41,7
0,8,1,5,2,3,41.0,53,41,3
0,8,2,3,3,5,41.0,54,41,2
0,8,2,4,3,4,41.0,51,41,6
0,8,2,4,3,5,41.0,50,41,6
0,8,2,5,3,4,41.0,56,41,2
0,9,0,1,3,5,41.0,54,41,2
0,9,0,2,2,3,41.0,50,41,6
0,9,0,3,3,4,41.0,56,41,3
0,9,0,4,3,4,41.0,53,41,5
0,9,2,3,2,3,41.0,53,41,3
0,9,2,3,4,5,41.0,48,41,7
0,9,2,4,2,3,41.0,47,41,7
0,9,4,5,3,5,41.0,57,41,2
1,2,0,1,2,3,41.0,50,41,5
1,2,0,1,4,5,41.0,50,41,8
1,2,0,5,4,5,41.0,51,41,5
1,2,1,2,4,5,41.0,49,41,5
1,2,4,5,3,5,41.0,51,41,5
1,3,1,2,2,5,41.0,55,41,2
1,3,2,3,4,5,41.0,55,41,3
1,3,2,4,3,4,41.0,54,41,3
1,3,4,5,3,4,41.0,49,41,3
1,4,0,2,3,4,41.0,56,41,2
1,4,0,2,4,5,41.0,56,41,3
1,4,1,2,3,5,41.0,47,41,8
1,4,1,3,4,5,41.0,54,41,4
1,4,2,3,3,4,41.0,51,41,4
1,4,3,5,3,5,41.0,54,41,3
1,5,0,1,2,4,41.0,52,41,6
1,5,1,4,4,5,41.0,49,41,8
1,6,0,1,3,4,41.0,54,41,4
1,6,0,5,2,4,41.0,51,41,3
1,6,2,5,3,4,41.0,54,41,2
1,6,2,5,3,5,41.0,53,41,5
1,6,4,5,4,5,41.0,52,41,3
1,7,0,2,2,4,41.0,48,41,6
1,7,1,2,4,5,41.0,52,41,5
1,7,1,3,4,5,41.0,52,41,3
1,7,1,4,2,3,41.0,54,41,2
1,7,1,5,3,4,41.0,50,41,7
1,7,1,5,3,5,41.0,48,41,11
1,7,1,5,4,5,41.0,51,41,4
1,7,2,3,3,5,41.0,49,41,5
1,7,2,3,4,5,41.0,53,41,3
1,7,2,5,3,4,41.0,55,41,0
1,8,0,1,4,5,41.0,53,41,5
1,8,1,3,4,5,41.0,50,41,5
1,8,1,5,3,5,41.0,53,41,2
1,8,2,4,3,5,41.0,52,41,3
1,8,2,5,3,4,41.0,56,41,2
1,9,0,2,3,4,41.0,55,41,3
1,9,0,3,3,5,41.0,52,41,5
2,3,2,4,3,4,41.0,54,41,3
2,3,3,4,4,5,41.0,54,41,4
2,4,0,2,3,4,41.0,51,41,8
2,4,1,4,3,5,41.0,54,41,3
2,4,2,3,3,4,41.0,51,41,6
2,5,0,3,3,5,41.0,48,41,5
2,5,1,2,2,4,41.0,54,41,2
2,5,1,2,3,5,41.0,45,41,8
2,6,0,5,3,4,41.0,54,41,4
2,6,1,4,3,4,41.0,49,41,8
2,6,1,4,4,5,41.0,53,41,4
2,6,2,3,2,4,41.0,54,41,4
2,7,1,4,3,5,41.0,53,41,5
2,8,0,1,2,3,41.0,55,41,2
2,8,0,1,4,5,41.0,54,41,3
2,8,2,5,4,5,41.0,54,41,5
2,9,1,3,3,5,41.0,49,41,6
2,9,2,3,3,5,41.0,50,41,4
2,9,2,4,4,5,41.0,51,41,4
3,4,0,2,3,5,41.0,50,41,7
3,4,0,3,3,5,41.0,50,41,4
3,4,0,4,3,5,41.0,54,41,2
3,4,1,3,4,5,41.0,48,41,7
3,4,1,4,2,5,41.0,54,41,4
3,4,2,4,4,5,41.0,53,41,2
3,5,0,1,3,4,41.0,54,41,4
3,5,2,3,2,5,41.0,55,41,1
3,6,0,2,2,3,41.0,47,41,6
3,6,1,3,4,5,41.0,51,41,4
3,7,1,2,3,5,41.0,55,41,3
3,8,0,1,2,4,41.0,54,41,4
3,8,0,2,3,5,41.0,48,41,8
3,8,3,4,4,5,41.0,55,41,2
3,9,0,4,3,4,41.0,54,41,3
3,9,1,2,2,3,41.0,56,41,0
3,9,2,3,4,5,41.0,55,41,4
3,9,2,5,3,4,41.0,56,41,1
3,9,3,5,3,4,41.0,53,41,2
3,9,4,5,3,5,41.0,52,41,3
4,6,2,3,2,5,41.0,52,41,4
4,6,2,4,3,5,41.0,55,41,2
4,6,3,4,4,5,41.0,52,41,5
4,7,0,1,3,5,41.0,53,41,4
4,7,3,4,3,5,41.0,55,41,2
4,8,0,2,3,4,41.0,50,41,6
4,8,0,3,4,5,41.0,54,41,4
4,8,1,3,3,4,41.0,53,41,4
4,8,2,3,3,5,41.0,54,41,3
4,9,0,3,3,5,41.0,49,41,6
4,9,0,3,4,5,41.0,51,41,5
4,9,1,3,2,5,41.0,51,41,5
5,6,1,2,2,4,41.0,53,41,3
5,6,1,2,4,5,41.0,46,41,10
5,6,1,5,4,5,41.0,50,41,6
5,6,2,3,4,5,41.0,53,41,3
5,6,3,5,3,5,41.0,52,41,4
5,7,0,1,2,5,41.0,47,41,6
5,7,1,4,2,3,41.0,53,41,2
5,7,2,3,4,5,41.0,55,41,2
5,8,1,3,2,3,41.0,53,41,3
5,8,3,4,3,5,41.0,50,41,3
5,9,2,3,2,4,41.0,54,41,3
0,1,0,1,2,3,40.0,53,40,5
0,1,0,1,3,5,40.0,54,40,5
0,1,0,3,3,4,40.0,54,40,5
0,1,0,4,2,4,40.0,53,40,5
0,1,0,4,3,5,40.0,52,40,6
0,2,0,1,2,3,40.0,55,40,2
0,2,0,1,3,4,40.0,52,40,7
0,2,0,2,2,3,40.0,53,40,5
0,2,0,4,2,5,40.0,54,40,3
0,2,0,5,2,5,40.0,55,40,3
0,2,2,5,3,4,40.0,54,40,6
0,3,0,1,2,3,40.0,52,40,6
0,3,0,2,2,3,40.0,52,40,5
0,3,0,2,3,5,40.0,52,40,5
0,3,0,3,2,3,40.0,55,40,4
0,3,0,4,3,4,40.0,53,40,5
0,3,0,5,2,5,40.0,55,40,1
0,3,1,5,4,5,40.0,54,40,5
0,3,2,4,3,4,40.0,53,40,6
0,3,2,5,2,4,40.0,50,40,5
0,3,3,4,4,5,40.0,54,40,5
0,3,3,5,2,4,40.0,56,40,2
0,4,0,2,2,3,40.0,46,40,11
0,4,0,5,3,5,40.0,50,40,5
0,4,1,2,3,4,40.0,49,40,8
0,4,1,3,4,5,40.0,54,40,6
0,4,2,3,4,5,40.0,52,40,7
0,4,2,4,2,3,40.0,49,40,7
0,5,0,2,3,4,40.0,52,40,8
0,5,0,2,3,5,40.0,58,40,0
0,5,0,4,2,3,40.0,52,40,3
0,5,1,2,2,3,40.0,47,40,7
0,5,1,2,2,4,40.0,52,40,5
0,5,1,4,2,4,40.0,52,40,6
0,5,2,4,2,3,40.0,55,40,1
0,5,2,4,2,5,40.0,54,40,4
0,6,0,5,3,5,40.0,54,40,6
0,6,1,2,3,4,40.0,54,40,5
0,6,1,5,2,4,40.0,52,40,7
0,6,3,5,3,4,40.0,57,40,1
0,7,0,5,2,5,40.0,51,40,8
0,7,1,2,2,5,40.0,52,40,4
0,7,3,5,3,4,40.0,51,40,7
0,8,0,2,3,4,40.0,51,40,6
0,8,0,5,2,4,40.0,51,40,8
0,8,1,2,3,4,40.0,53,40,4
0,8,1,4,3,4,40.0,52,40,3
0,9,0,3,3,5,40.0,55,40,1
0,9,0,5,2,3,40.0,55,40,2
0,9,0,5,4,5,40.0,57,40,2
0,9,1,4,3,5,40.0,48,40,8
0,9,1,5,4,5,40.0,58,40,1
0,9,3,4,2,5,40.0,52,40,1
0,9,4,5,4,5,40.0,56,40,4
1,2,0,1,3,5,40.0,52,40,5
1,2,0,2,4,5,40.0,56,40,2
1,2,1,3,2,5,40.0,50,40,6
1,2,1,4,3,4,40.0,51,40,5
1,2,2,3,3,4,40.0,57,40,3
1,2,2,4,2,3,40.0,52,40,5
1,2,2,4,3,5,40.0,48,40,9
1,2,2,4,4,5,40.0,55,40,2
1,2,3,5,3,5,40.0,52,40,3
1,3,0,2,3,4,40.0,53,40,5
1,3,0,3,2,4,40.0,54,40,1
1,3,3,4,4,5,40.0,54,40,4
1,4,0,1,2,3,40.0,52,40,6
1,4,0,1,3,5,40.0,55,40,4
1,4,0,3,2,3,40.0,50,40,6
1,4,1,3,3,5,40.0,51,40,3
1,4,2,3,4,5,40.0,52,40,4
1,4,2,5,3,4,40.0,54,40,4
1,5,0,3,3,4,40.0,53,40,5
1,5,0,4,3,4,40.0,52,40,3
1,6,0,2,2,4,40.0,55,40,4
1,6,0,4,2,3,40.0,56,40,2
1,6,1,2,3,5,40.0,58,40,1
1,6,3,4,3,5,40.0,52,40,7
1,6,4,5,2,3,40.0,54,40,3
1,7,0,2,3,4,40.0,52,40,7
1,7,1,3,2,3,40.0,51,40,3
1,7,1,3,3,5,40.0,55,40,4
1,7,3,5,3,5,40.0,57,40,2
1,7,3,5,4,5,40.0,56,40,2
1,8,0,3,3,4,40.0,51,40,6
1,8,2,5,3,5,40.0,53,40,5
1,9,1,5,3,4,40.0,51,40,4
1,9,1,5,3,5,40.0,47,40,5
1,9,2,3,3,4,40.0,51,40,7
1,9,2,5,3,5,40.0,52,40,3
1,9,4,5,3,4,40.0,52,40,4
2,3,0,1,2,5,40.0,51,40,5
2,3,0,1,4,5,40.0,51,40,5
2,3,0,5,3,5,40.0,57,40,1
2,3,1,4,3,4,40.0,54,40,4
2,3,2,3,2,5,40.0,50,40,7
2,3,2,3,3,4,40.0,53,40,4
2,3,2,3,4,5,40.0,49,40,7
2,3,2,4,3,5,40.0,56,40,4
2,4,0,4,4,5,40.0,52,40,5
2,4,1,2,2,4,40.0,53,40,6
2,4,1,3,3,5,40.0,53,40,2
2,4,1,4,3,4,40.0,51,40,5
2,4,2,4,3,4,40.0,53,40,4
2,4,3,5,4,5,40.0,52,40,5
2,4,4,5,4,5,40.0,53,40,4
2,6,0,2,3,4,40.0,53,40,5
2,6,0,4,3,5,40.0,50,40,7
2,6,0,5,4,5,40.0,48,40,6
2,6,1,2,3,5,40.0,55,40,3
2,6,1,3,3,5,40.0,55,40,4
2,6,2,5,3,4,40.0,54,40,4
2,7,1,2,3,4,40.0,57,40,3
2,7,2,3,2,4,40.0,59,40,0
2,7,2,5,3,4,40.0,54,40,4
2,9,0,2,4,5,40.0,48,40,9
2,9,0,3,3,5,40.0,54,40,5
2,9,0,3,4,5,40.0,53,40,5
2,9,0,4,4,5,40.0,54,40,2
2,9,2,3,4,5,40.0,49,40,6
2,9,2,5,3,5,40.0,56,40,2
2,9,3,5,4,5,40.0,53,40,4
3,4,0,3,2,3,40.0,55,40,5
3,4,3,5,3,4,40.0,55,40,4
3,5,0,2,3,4,40.0,54,40,5
3,5,1,2,3,4,40.0,50,40,9
3,5,1,2,4,5,40.0,53,40,6
3,5,1,4,3,4,40.0,52,40,5
3,5,3,4,3,5,40.0,51,40,5
3,5,3,4,4,5,40.0,53,40,5
3,6,0,1,2,3,40.0,52,40,4
3,6,0,3,3,4,40.0,51,40,4
3,6,1,2,4,5,40.0,53,40,3
3,6,1,4,2,3,40.0,50,40,7
3,7,0,2,2,3,40.0,49,40,8
3,7,0,4,3,4,40.0,56,40,3
3,7,2,3,4,5,40.0,57,40,3
3,7,2,4,2,3,40.0,50,40,6
3,7,2,4,3,4,40.0,53,40,4
3,8,0,5,4,5,40.0,54,40,4
3,9,0,1,2,4,40.0,47,40,7
3,9,0,3,3,4,40.0,56,40,3
3,9,3,4,4,5,40.0,56,40,3
3,9,3,5,3,5,40.0,50,40,9
4,5,0,3,4,5,40.0,54,40,3
4,5,1,2,2,3,40.0,51,40,4
4,5,1,3,3,5,40.0,55,40,2
4,5,4,5,4,5,40.0,51,40,3
4,6,0,5,3,4,40.0,54,40,3
4,6,0,5,4,5,40.0,52,40,6
4,6,1,4,3,5,40.0,56,40,3
4,6,2,4,3,4,40.0,51,40,7
4,7,0,2,2,4,40.0,52,40,7
4,7,0,3,3,5,40.0,53,40,2
4,7,1,2,2,4,40.0,51,40,6
4,7,1,3,3,5,40.0,55,40,3
4,8,1,2,2,5,40.0,56,40,3
4,8,1,2,3,4,40.0,55,40,3
4,8,1,2,4,5,40.0,50,40,6
4,9,0,2,4,5,40.0,56,40,1
4,9,1,2,4,5,40.0,53,40,4
4,9,1,3,4,5,40.0,52,40,6
4,9,1,4,2,4,40.0,50,40,4
4,9,1,4,3,4,40.0,52,40,6
4,9,2,3,4,5,40.0,51,40,5
4,9,2,4,3,5,40.0,58,40,1
4,9,3,4,2,3,40.0,50,40,6
5,6,0,5,3,4,40.0,53,40,5
5,6,2,3,2,3,40.0,56,40,3
5,6,3,4,4,5,40.0,50,40,5
5,6,4,5,4,5,40.0,54,40,3
5,7,0,1,3,4,40.0,52,40,5
5,7,0,2,2,4,40.0,56,40,1
5,7,2,3,3,5,40.0,53,40,5
5,8,1,3,4,5,40.0,58,40,2
5,9,0,1,2,4,40.0,54,40,4
5,9,0,2,3,4,40.0,51,40,2
5,9,0,5,3,5,40.0,54,40,1
5,9,2,3,4,5,40.0,52,40,5
0,1,0,2,2,3,39.0,55,39,3
0,1,0,4,2,5,39.0,54,39,6
0,1,0,5,2,4,39.0,53,39,6
0,1,2,3,2,5,39.0,53,39,5
0,1,2,5,4,5,39.0,60,39,0
0,1,3,5,3,4,39.0,55,39,4
0,1,3,5,4,5,39.0,49,39,7
0,2,0,1,4,5,39.0,54,39,6
0,2,0,2,4,5,39.0,58,39,1
0,2,1,4,2,5,39.0,54,39,3
0,3,0,4,2,3,39.0,54,39,5
0,3,0,4,4,5,39.0,57,39,2
0,3,0,5,4,5,39.0,55,39,4
0,3,1,5,2,4,39.0,57,39,3
0,3,2,4,2,3,39.0,50,39,7
0,3,2,5,4,5,39.0,55,39,3
0,3,3,4,2,5,39.0,54,39,3
0,3,4,5,2,5,39.0,55,39,3
0,3,4,5,3,5,39.0,54,39,5
0,4,0,4,3,5,39.0,56,39,1
0,4,3,4,2,3,39.0,53,39,6
0,4,3,5,3,4,39.0,52,39,5
0,5,0,1,2,4,39.0,54,39,4
0,5,0,3,3,4,39.0,58,39,2
0,5,0,5,3,4,39.0,56,39,4
0,5,1,3,2,5,39.0,54,39,6
0,5,2,4,3,4,39.0,52,39,7
0,5,2,5,2,4,39.0,54,39,5
0,5,3,4,2,3,39.0,52,39,6
0,6,0,5,2,3,39.0,57,39,3
0,6,1,2,2,4,39.0,52,39,5
0,6,1,3,4,5,39.0,52,39,8
0,6,1,4,2,5,39.0,54,39,4
0,6,1,4,4,5,39.0,55,39,5
0,7,0,1,2,5,39.0,58,39,3
0,7,0,3,3,5,39.0,53,39,2
0,7,0,3,4,5,39.0,54,39,3
0,7,0,5,3,4,39.0,57,39,4
0,7,2,4,2,4,39.0,54,39,5
0,7,2,4,3,5,39.0,51,39,5
0,7,2,5,2,5,39.0,51,39,6
0,7,3,5,2,3,39.0,53,39,5
0,8,0,1,4,5,39.0,55,39,4
0,8,0,4,2,5,39.0,54,39,4
0,8,1,2,2,4,39.0,54,39,4
0,8,4,5,4,5,39.0,54,39,5
0,9,0,1,3,4,39.0,53,39,5
0,9,0,4,4,5,39.0,57,39,1
0,9,1,4,4,5,39.0,56,39,2
0,9,1,5,3,5,39.0,54,39,6
0,9,2,4,3,4,39.0,55,39,6
0,9,2,5,4,5,39.0,55,39,4
0,9,3,5,4,5,39.0,55,39,4
1,2,0,3,2,3,39.0,52,39,5
1,2,0,4,3,5,39.0,58,39,1
1,2,1,2,3,5,39.0,52,39,6
1,2,2,5,3,5,39.0,55,39,2
1,3,0,4,3,5,39.0,51,39,7
1,3,1,4,3,4,39.0,57,39,2
1,3,1,4,4,5,39.0,56,39,4
1,3,1,5,3,4,39.0,56,39,2
1,3,2,3,3,4,39.0,54,39,3
1,3,2,4,4,5,39.0,59,39,0
1,4,0,1,2,4,39.0,54,39,6
1,4,0,2,3,5,39.0,54,39,6
1,4,0,3,3,5,39.0,55,39,4
1,4,1,3,3,4,39.0,55,39,3
1,4,1,5,3,5,39.0,56,39,4
1,4,3,5,4,5,39.0,53,39,5
1,5,0,5,3,4,39.0,58,39,2
1,5,1,2,2,4,39.0,49,39,8
1,5,1,2,3,4,39.0,54,39,5
1,5,1,3,3,4,39.0,53,39,1
1,5,1,5,4,5,39.0,52,39,7
1,5,2,3,4,5,39.0,55,39,3
1,6,0,1,2,4,39.0,52,39,8
1,6,0,2,3,4,39.0,54,39,2
1,6,2,3,3,5,39.0,54,39,3
1,6,2,3,4,5,39.0,53,39,4
1,7,1,4,3,5,39.0,56,39,0
1,7,3,5,3,4,39.0,57,39,1
1,8,0,2,3,4,39.0,54,39,6
1,8,1,2,2,5,39.0,53,39,4
1,9,1,4,3,4,39.0,53,39,5
1,9,2,3,2,3,39.0,52,39,6
1,9,2,4,4,5,39.0,50,39,8
2,3,0,2,2,3,39.0,53,39,3
2,3,0,5,3,4,39.0,54,39,4
2,3,3,4,3,5,39.0,54,39,3
2,3,3,5,3,5,39.0,53,39,6
2,4,0,5,3,5,39.0,58,39,2
2,4,1,5,4,5,39.0,52,39,3
2,4,2,3,4,5,39.0,57,39,2
2,4,3,4,3,4,39.0,55,39,6
2,5,0,1,2,5,39.0,55,39,4
2,5,0,3,3,4,39.0,57,39,3
2,5,1,4,3,4,39.0,53,39,8
2,5,2,3,4,5,39.0,60,39,0
2,5,2,4,3,4,39.0,54,39,4
2,5,2,4,4,5,39.0,49,39,6
2,6,0,1,2,4,39.0,57,39,2
2,6,0,2,2,3,39.0,57,39,1
2,6,0,2,3,5,39.0,55,39,4
2,6,1,4,3,5,39.0,53,39,3
2,6,3,4,3,5,39.0,54,39,3
2,6,3,5,4,5,39.0,52,39,6
2,7,0,1,2,4,39.0,51,39,6
2,7,0,1,3,5,39.0,49,39,9
2,7,1,2,2,3,39.0,53,39,7
2,7,1,3,2,3,39.0,56,39,3
2,7,1,4,4,5,39.0,55,39,3
2,7,2,4,3,5,39.0,52,39,6
2,7,3,5,3,5,39.0,58,39,1
2,8,1,2,4,5,39.0,54,39,7
2,8,1,3,2,4,39.0,56,39,2
2,8,1,3,3,4,39.0,54,39,5
2,8,3,5,4,5,39.0,54,39,4
2,9,0,1,2,4,39.0,53,39,4
2,9,0,1,3,5,39.0,54,39,2
2,9,1,3,2,3,39.0,61,39,0
2,9,2,3,2,4,39.0,57,39,3
2,9,4,5,3,4,39.0,56,39,3
3,4,1,3,3,4,39.0,58,39,0
3,4,2,3,2,3,39.0,53,39,3
3,5,0,1,4,5,39.0,52,39,5
3,5,2,4,3,5,39.0,52,39,5
3,5,2,5,3,4,39.0,54,39,5
3,5,3,5,4,5,39.0,56,39,0
3,5,4,5,3,5,39.0,54,39,4
3,6,0,2,3,4,39.0,55,39,4
3,7,1,3,2,4,39.0,54,39,1
3,7,2,3,2,4,39.0,51,39,6
3,8,0,1,4,5,39.0,53,39,4
3,8,0,3,3,5,39.0,54,39,6
3,8,2,5,3,4,39.0,56,39,4
3,9,0,1,2,3,39.0,51,39,3
3,9,0,5,4,5,39.0,57,39,3
3,9,2,3,2,3,39.0,51,39,5
3,9,2,3,2,4,39.0,56,39,2
3,9,2,3,3,5,39.0,53,39,2
4,5,1,3,3,4,39.0,57,39,2
4,6,0,2,4,5,39.0,55,39,4
4,6,1,3,3,5,39.0,53,39,6
4,6,2,5,3,4,39.0,52,39,5
4,7,0,1,3,4,39.0,54,39,6
4,7,1,2,2,3,39.0,57,39,1
4,7,1,3,4,5,39.0,54,39,3
4,7,2,5,4,5,39.0,55,39,2
4,7,3,4,3,4,39.0,55,39,4
4,8,0,4,2,3,39.0,58,39,2
4,8,1,2,3,5,39.0,55,39,2
4,8,1,5,4,5,39.0,56,39,2
4,8,2,3,3,4,39.0,53,39,4
4,8,2,3,4,5,39.0,57,39,3
4,9,0,3,3,4,39.0,56,39,2
4,9,1,3,2,3,39.0,55,39,5
4,9,2,4,3,4,39.0,50,39,7
4,9,4,5,3,5,39.0,55,39,5
5,6,0,1,2,4,39.0,54,39,4
5,6,0,1,3,4,39.0,58,39,2
5,6,0,1,3,5,39.0,51,39,6
5,6,0,3,2,3,39.0,55,39,3
5,6,0,4,4,5,39.0,55,39,4
5,6,1,3,3,5,39.0,54,39,3
5,6,1,3,4,5,39.0,55,39,5
5,6,2,4,3,5,39.0,54,39,1
5,7,1,3,2,4,39.0,58,39,1
5,7,2,4,4,5,39.0,53,39,4
5,7,2,5,4,5,39.0,54,39,5
5,8,0,3,4,5,39.0,52,39,4
5,8,0,4,4,5,39.0,57,39,3
5,8,1,4,3,5,39.0,53,39,4
5,8,1,4,4,5,39.0,56,39,2
5,8,1,5,4,5,39.0,57,39,1
5,8,2,4,2,3,39.0,60,39,1
5,9,0,2,3,5,39.0,53,39,6
5,9,0,4,2,5,39.0,56,39,2
5,9,1,2,4,5,39.0,55,39,4
5,9,3,4,3,5,39.0,56,39,1
0,1,0,3,4,5,38.0,57,38,3
0,1,2,3,2,3,38.0,55,38,4
0,1,2,3,3,4,38.0,54,38,3
0,1,2,4,3,5,38.0,56,38,2
0,1,2,5,3,5,38.0,54,38,4
0,1,3,4,2,3,38.0,55,38,5
0,2,0,3,2,4,38.0,55,38,2
0,2,1,2,2,3,38.0,58,38,3
0,2,1,3,3,4,38.0,59,38,1
0,2,1,5,2,5,38.0,54,38,3
0,2,2,3,2,3,38.0,61,38,0
0,2,2,4,2,3,38.0,53,38,5
0,2,3,4,2,3,38.0,51,38,10
0,2,4,5,4,5,38.0,56,38,2
0,3,0,3,2,4,38.0,52,38,9
0,3,1,2,3,5,38.0,57,38,4
0,4,0,1,2,5,38.0,49,38,8
0,4,0,5,2,4,38.0,52,38,3
0,4,1,3,3,4,38.0,54,38,3
0,4,2,3,3,4,38.0,59,38,3
0,4,2,3,3,5,38.0,55,38,5
0,4,2,5,2,3,38.0,56,38,6
0,4,3,5,4,5,38.0,59,38,3
0,5,0,2,2,3,38.0,60,38,2
0,5,0,2,2,4,38.0,53,38,6
0,5,0,4,3,4,38.0,53,38,8
0,5,0,5,2,3,38.0,53,38,4
0,5,1,4,2,5,38.0,53,38,4
0,5,1,5,2,3,38.0,55,38,4
0,5,4,5,4,5,38.0,52,38,8
0,6,0,2,2,4,38.0,60,38,1
0,6,0,5,2,4,38.0,55,38,4
0,6,0,5,2,5,38.0,50,38,5
0,6,1,3,3,4,38.0,53,38,5
0,6,1,3,3,5,38.0,54,38,5
0,6,1,5,2,3,38.0,57,38,3
0,6,1,5,3,5,38.0,53,38,8
0,6,2,3,2,3,38.0,56,38,4
0,6,2,3,3,5,38.0,54,38,4
0,6,2,3,4,5,38.0,57,38,3
0,6,3,5,2,3,38.0,53,38,4
0,7,0,1,2,4,38.0,58,38,3
0,7,0,4,3,5,38.0,54,38,5
0,7,0,5,2,4,38.0,55,38,5
0,7,1,2,2,3,38.0,54,38,4
0,7,3,4,2,4,38.0,55,38,2
0,8,0,4,2,3,38.0,54,38,6
0,8,1,3,3,4,38.0,49,38,9
0,8,1,3,4,5,38.0,49,38,9
0,8,2,5,4,5,38.0,53,38,6
0,8,3,4,4,5,38.0,57,38,3
0,9,0,1,2,3,38.0,56,38,5
0,9,0,1,2,4,38.0,53,38,4
0,9,0,2,2,5,38.0,54,38,2
0,9,0,2,3,5,38.0,56,38,3
0,9,1,4,2,4,38.0,54,38,3
0,9,2,3,2,4,38.0,56,38,3
0,9,3,4,3,4,38.0,54,38,6
1,2,0,2,3,5,38.0,55,38,6
1,2,0,5,3,4,38.0,60,38,2
1,2,1,3,2,4,38.0,56,38,3
1,2,3,4,2,3,38.0,56,38,4
1,2,3,4,3,4,38.0,51,38,10
1,3,0,1,3,4,38.0,58,38,4
1,3,2,4,2,3,38.0,52,38,8
1,3,2,5,4,5,38.0,58,38,1
1,3,3,5,4,5,38.0,55,38,4
1,4,1,3,2,5,38.0,56,38,4
1,4,1,4,3,5,38.0,57,38,2
1,4,2,3,2,3,38.0,55,38,3
1,4,2,3,2,5,38.0,59,38,1
1,4,2,5,4,5,38.0,47,38,7
1,4,3,4,3,5,38.0,57,38,2
1,5,0,2,3,4,38.0,54,38,7
1,5,0,3,2,3,38.0,56,38,4
1,5,0,3,3,5,38.0,60,38,2
1,5,2,4,2,4,38.0,56,38,3
1,5,2,4,4,5,38.0,54,38,8
1,5,3,4,3,4,38.0,52,38,6
1,5,4,5,3,4,38.0,57,38,3
1,6,0,2,2,3,38.0,59,38,3
1,6,0,3,2,3,38.0,56,38,4
1,6,0,4,2,5,38.0,54,38,4
1,6,1,3,2,4,38.0,55,38,4
1,6,1,3,3,4,38.0,59,38,2
1,6,3,5,3,4,38.0,55,38,1
